what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1300905764594
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300905766652
error,log,,,"Could not write metadata for '/'.",1300905848609
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300905905931
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1300905910594
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1300905910824
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1300905910980
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1300905914822
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1300905914842
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1300905917568
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1300905917647
closed,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1300905917687
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300905918626
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300906099787
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300906101427
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300906901697
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1300906904766
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1300906905468
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300906905922
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300906914005
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1300906915102
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1300906957721
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1300906960435
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1300906961656
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300906970479
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300906972477
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300906974727
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907061721
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907066253
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907066398
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1300907066436
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1300907069236
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1300907088560
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1300907089943
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1300907091671
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1300907093722
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907099483
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907112176
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1300907115328
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907125629
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907125782
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907129431
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907143786
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907150109
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907150245
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1300907153743
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907159344
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907179841
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907192866
error,log,,,"Could not write metadata for '/'.",1300907260540
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907534078
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1300907540589
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1300907550728
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907554150
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907555819
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1300907580630
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1300907581359
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1300907588741
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1300907599667
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907603710
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907679959
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907695197
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907698358
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.RunLast",1300907698375
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1300907704548
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907717851
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907720523
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.javaAppletShortcut.run",1300907720533
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.0.v201005250108,"org.eclipse.wst.jsdt.debug.ui",1300907722465
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.debug.ui",1300907734701
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907735136
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907737425
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907739612
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907741762
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907743822
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907744947
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1300907745408
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1300907747284
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1300907747703
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1300907747975
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1300907748253
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1300907748255
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1300907748543
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1300907748808
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1300907748808
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1300907749090
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907749378
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1300907749381
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907784269
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907786502
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907797516
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907807202
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907810065
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.RunLast",1300907810079
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907814448
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907815374
executed,command,org.eclipse.mylyn.tasks.ui,,"org.eclipse.mylyn.tasks.ui.command.activateTask",1300907815387
activated,view,org.eclipse.jpt.ui,2.3.0.v201005190001,"org.eclipse.jpt.ui.jpaDetailsView",1300907818420
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1300907818977
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907829026
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907865740
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1300907868670
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1300907877186
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1300907877680
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1300907878316
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1300907878473
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907880716
error,log,,,"Could not write metadata for '/'.",1300907880750
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907882314
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907884896
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907885006
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1300907888094
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1300907889439
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1300907890825
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907892758
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907895069
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907896216
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907899869
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907899950
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907900957
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907903020
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907904956
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907905024
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907906174
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1300907909049
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907912463
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907945984
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1300907954496
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1300907954543
activated,view,org.eclipse.datatools.connectivity.ui.dse,1.1.4.v201004270430,"org.eclipse.datatools.connectivity.DataSourceExplorerNavigator",1300907957824
started,bundle,org.eclipse.datatools.connectivity.oda.design.ui,3.2.3.v201005120503,"org.eclipse.datatools.connectivity.oda.design.ui",1300907958004
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.navigate.linkWithEditor",1300907964833
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.navigate.linkWithEditor",1300907966281
opened,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1300907979222
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1300907979349
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.views.showView",1300907979350
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907985873
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907988136
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1300907988149
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1300907988149
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907993707
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907994765
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.javaAppletShortcut.run",1300907994781
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907996380
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907998263
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300907998368
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300908002901
activated,view,org.eclipse.datatools.connectivity.ui.dse,1.1.4.v201004270430,"org.eclipse.datatools.connectivity.DataSourceExplorerNavigator",1300908006774
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300908010258
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300908011019
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1300908011073
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1300908020704
activated,view,org.eclipse.jpt.ui,2.3.0.v201005190001,"org.eclipse.jpt.ui.jpaDetailsView",1300908023159
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1300908023893
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300908027488
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1300908032750
started,bundle,org.eclipse.core.externaltools,1.0.0.v20100505,"org.eclipse.core.externaltools",1300908032847
started,bundle,org.eclipse.wst.common.modulecore.ui,1.0.0.v201005270700,"org.eclipse.wst.common.modulecore.ui",1300908035737
started,bundle,org.eclipse.jst.common.ui,1.0.0.v201005270700,"org.eclipse.jst.common.ui",1300908036120
started,bundle,org.eclipse.jst.common.project.facet.ui,1.4.100.v201005171604,"org.eclipse.jst.common.project.facet.ui",1300908042787
started,bundle,org.eclipse.wst.common.project.facet.ui,1.4.100.v201005190114,"org.eclipse.wst.common.project.facet.ui",1300908042946
started,bundle,org.eclipse.wst.validation.ui,1.2.204.v201004150700,"org.eclipse.wst.validation.ui",1300908093980
started,bundle,org.eclipse.mylyn.wikitext.ui,1.3.0.v20100608-0100-e3x,"org.eclipse.mylyn.wikitext.ui",1300908094883
started,bundle,org.eclipse.mylyn.wikitext.core,1.3.0.v20100608-0100-e3x,"org.eclipse.mylyn.wikitext.core",1300908094948
started,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1300908095497
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300908102485
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.properties",1300908102548
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300908104348
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300908105839
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300908106788
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300908108947
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300908110009
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300908112795
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300908121139
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300908128566
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300908142749
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300908145069
executed,command,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1300908145089
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300908146100
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300908148045
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300908148151
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300908150196
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1300908153011
opened,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.AllMarkersView",1300908156096
opened,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1300908156525
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.400.v201006030400,"org.eclipse.jst.j2ee.J2EEPerspective",1300908156594
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300908160516
error,log,,,"Could not save master table to file 'F:\\repositorios\\workspace\\.metadata\\.plugins\\org.eclipse.core.resources\\.safetable\\org.eclipse.core.resources'.",1300908189238
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300908200156
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300908203697
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300908204360
activated,perspective,org.eclipse.jpt.ui,2.3.0.v201005190001,"org.eclipse.jpt.ui.jpaPerspective",1300908205481
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1300908210667
activated,view,org.eclipse.jpt.ui,2.3.0.v201005190001,"org.eclipse.jpt.ui.jpaDetailsView",1300908213286
activated,view,org.eclipse.datatools.connectivity.ui.dse,1.1.4.v201004270430,"org.eclipse.datatools.connectivity.DataSourceExplorerNavigator",1300908214177
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300908218776
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300908234159
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300908238383
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300908239636
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300908240777
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300908301730
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1300908306035
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1300908313551
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300908313609
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300908316449
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300908318570
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300908335223
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300908336432
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300908366904
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1300908368354
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300908370227
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300908372745
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.properties",1300908372761
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300908375885
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300908377228
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300908383665
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300908460712
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1300908461849
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1300908463856
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1300908465519
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300908468393
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300908469349
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.0.v201006082045,"org.eclipse.wst.jsdt.debug.core",1300908469455
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1300908470271
error,log,,,"Could not save master table to file 'F:\\repositorios\\workspace\\.metadata\\.plugins\\org.eclipse.core.resources\\.safetable\\org.eclipse.core.resources.bak'.",1300908471628
error,log,,,"Problems saving workspace",1300908474908
error,log,,,"Problems occurred while trying to save the state of the workbench.",1300908474911
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1300908475639
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1300908475639
